archived_url,article_url,id,language,media_name,media_url,publish_date,title,url
https://web.archive.org/web/20221027081807/https://www.24heures.ch/le-barca-a-bu-le-calice-jusqu-a-la-lie-porto-et-liverpool-en-8es-568385749522,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y2gsMjRoZXVyZXMpL2xlLWJhcmNhLWEtYnUtbGUtY2FsaWNlLWp1c3F1LWEtbGEtbGllLXBvcnRvLWV0LWxpdmVycG9vbC1lbi04ZXMtNTY4Mzg1NzQ5NTIy,20221027081807,fr,24heures.ch,http://24heures.ch,2022-10-26 00:00:00,"Football – Le Barça a bu le calice jusqu'à la lie, Porto et Liverpool en 8es",https://www.24heures.ch/le-barca-a-bu-le-calice-jusqu-a-la-lie-porto-et-liverpool-en-8es-568385749522
https://web.archive.org/web/20230320105006/https://www.24heures.ch/le-real-madrid-maitrise-liverpool-naples-facile-722031408671,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y2gsMjRoZXVyZXMpL2xlLXJlYWwtbWFkcmlkLW1haXRyaXNlLWxpdmVycG9vbC1uYXBsZXMtZmFjaWxlLTcyMjAzMTQwODY3MQ~~,20230320105006,fr,24heures.ch,http://24heures.ch,2023-03-15 00:00:00,"Football – Le Real Madrid maîtrise Liverpool, Naples facile",https://www.24heures.ch/le-real-madrid-maitrise-liverpool-naples-facile-722031408671
https://web.archive.org/web/20230413070707/https://www.24heures.ch/le-real-maitrise-chelsea-naples-chute-a-milan-252176542399,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y2gsMjRoZXVyZXMpL2xlLXJlYWwtbWFpdHJpc2UtY2hlbHNlYS1uYXBsZXMtY2h1dGUtYS1taWxhbi0yNTIxNzY1NDIzOTk~,20230413070707,fr,24heures.ch,http://24heures.ch,2023-04-12 00:00:00,"Football – Le Real maîtrise Chelsea, Naples chute à Milan",https://www.24heures.ch/le-real-maitrise-chelsea-naples-chute-a-milan-252176542399
https://web.archive.org/web/20221027080811/https://www.24heures.ch/linter-milan-passe-la-rampe-et-elimine-le-barca-305178233125,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y2gsMjRoZXVyZXMpL2xpbnRlci1taWxhbi1wYXNzZS1sYS1yYW1wZS1ldC1lbGltaW5lLWxlLWJhcmNhLTMwNTE3ODIzMzEyNQ~~,20221027080811,fr,24heures.ch,http://24heures.ch,2022-10-26 00:00:00,Football – L’Inter Milan passe la rampe et élimine le Barça,https://www.24heures.ch/linter-milan-passe-la-rampe-et-elimine-le-barca-305178233125
https://web.archive.org/web/20221005074540/https://www.24heures.ch/linter-se-paie-le-barca-naples-historique-786080150594,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y2gsMjRoZXVyZXMpL2xpbnRlci1zZS1wYWllLWxlLWJhcmNhLW5hcGxlcy1oaXN0b3JpcXVlLTc4NjA4MDE1MDU5NA~~,20221005074540,fr,24heures.ch,http://24heures.ch,2022-10-04 00:00:00,"Football – L’Inter se paie le Barça, Naples historique",https://www.24heures.ch/linter-se-paie-le-barca-naples-historique-786080150594
https://web.archive.org/web/20230227190136/https://www.24heures.ch/manchester-city-a-peine-a-leipzig-linter-a-vaincu-porto-581208227650,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y2gsMjRoZXVyZXMpL21hbmNoZXN0ZXItY2l0eS1hLXBlaW5lLWEtbGVpcHppZy1saW50ZXItYS12YWluY3UtcG9ydG8tNTgxMjA4MjI3NjUw,20230227190136,fr,24heures.ch,http://24heures.ch,2023-02-22 00:00:00,"Football – Manchester City a peiné à Leipzig, l’Inter a vaincu Porto",https://www.24heures.ch/manchester-city-a-peine-a-leipzig-linter-a-vaincu-porto-581208227650
https://web.archive.org/web/20230420090910/https://www.24heures.ch/manchester-city-et-linter-passent-en-demi-finales-580083565561,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y2gsMjRoZXVyZXMpL21hbmNoZXN0ZXItY2l0eS1ldC1saW50ZXItcGFzc2VudC1lbi1kZW1pLWZpbmFsZXMtNTgwMDgzNTY1NTYx,20230420090910,fr,24heures.ch,http://24heures.ch,2023-04-19 00:00:00,Football – Manchester City et l’Inter passent en demi-finales,https://www.24heures.ch/manchester-city-et-linter-passent-en-demi-finales-580083565561
https://web.archive.org/web/20230412084325/https://www.24heures.ch/mancity-fait-mal-au-bayern-benfica-piege-par-linter-522535532169,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y2gsMjRoZXVyZXMpL21hbmNpdHktZmFpdC1tYWwtYXUtYmF5ZXJuLWJlbmZpY2EtcGllZ2UtcGFyLWxpbnRlci01MjI1MzU1MzIxNjk~,20230412084325,fr,24heures.ch,http://24heures.ch,2023-04-11 00:00:00,"Football – ManCity fait mal au Bayern, Benfica piégé par l’Inter",https://www.24heures.ch/mancity-fait-mal-au-bayern-benfica-piege-par-linter-522535532169
https://web.archive.org/web/20221012071151/https://www.24heures.ch/milan-battu-par-chelsea-le-real-qualifie-152516479574,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y2gsMjRoZXVyZXMpL21pbGFuLWJhdHR1LXBhci1jaGVsc2VhLWxlLXJlYWwtcXVhbGlmaWUtMTUyNTE2NDc5NTc0,20221012071151,fr,24heures.ch,http://24heures.ch,2022-10-11 00:00:00,"Football – Milan battu par Chelsea, le Real qualifié",https://www.24heures.ch/milan-battu-par-chelsea-le-real-qualifie-152516479574
https://web.archive.org/web/20231212120812/https://www.24heures.ch/omnisports-marco-odermatt-et-lara-gut-behrami-elus-sportifs-suisses-de-lannee-819106017476,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y2gsMjRoZXVyZXMpL29tbmlzcG9ydHMtbWFyY28tb2Rlcm1hdHQtZXQtbGFyYS1ndXQtYmVocmFtaS1lbHVzLXNwb3J0aWZzLXN1aXNzZXMtZGUtbGFubmVlLTgxOTEwNjAxNzQ3Ng~~,20231212120812,fr,24heures.ch,http://24heures.ch,2023-12-10 00:00:00,Omnisports – Marco Odermatt et Lara Gut-Behrami élus sportifs suisses de l’année,https://www.24heures.ch/omnisports-marco-odermatt-et-lara-gut-behrami-elus-sportifs-suisses-de-lannee-819106017476
